form	lemma	POS	morph	treated_token
autem	autem	CONcoo	MORPH=empty	autem
mandata	mandatum	NOMcom	Case=Acc|Numb=Plur	mandata
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
se	sui1	PROref	Case=Acc|Numb=Sing	se
profitetur	profiteor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	profitetur
fecisse	facio	VER	Mood=Inf|Tense=Perf|Voice=Act	fecisse
quod	quod2	CONsub	MORPH=empty	quod
salutare	salutaris	ADJqua	Case=Acc|Numb=Sing	salutare
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
exspectet	exspecto	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	exspectet
declarans	declaro	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	declarans
omnia	omnis	PROind	Case=Acc|Numb=Plur	omnia
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
mandata	mandatum	NOMcom	Case=Acc|Numb=Plur	mandata
aduentu	aduentus	NOMcom	Case=Abl|Numb=Sing	aduentu
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
unigeniti	unigenitus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	unigeniti
contineri	contineo	VER	Mood=Inf|Tense=Pres|Voice=Pass	contineri
.	.	PUNC	MORPH=empty	.
Testimonia	testimonium	NOMcom	Case=Acc|Numb=Plur	testimonia
quoque	quoque	ADV	Deg=Pos	quoque
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
custodiuit	custodio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	custodiuit
uehementer	uehementer	ADV	Deg=Pos	uehementer
-que	que	CONcoo	MORPH=empty	-que
dilexit	diligo3	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	dilexit
dicens	dico?	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	dicens
custodiuit	custodio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	custodiuit
anima	anima	NOMcom	Case=Abl|Numb=Sing	anima
mea	meus	PROpos	Case=Acc|Numb=Plur	mea
testimonia	testimonium	NOMcom	Case=Acc|Numb=Plur	testimonia
tua	tuus	PROpos	Case=Acc|Numb=Plur	tua
et	et2	CONcoo	MORPH=empty	et
dilexi	diligo3	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	dilexi
ea	is	PROdem	Case=Acc|Numb=Plur	ea
uehementer	uehementer	ADV	Deg=Pos	uehementer
.	.	PUNC	MORPH=empty	.
custodiui	custodio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	custodiui
mandata	mandatum	NOMcom	Case=Acc|Numb=Plur	mandata
tua	tuus	PROpos	Case=Acc|Numb=Plur	tua
et	et2	CONcoo	MORPH=empty	et
testimonia	testimonium	NOMcom	Case=Acc|Numb=Plur	testimonia
tua	tuus	PROpos	Case=Acc|Numb=Plur	tua
quia	quia	CONsub	MORPH=empty	quia
omnes	omnis	PROind	Case=Acc|Numb=Plur	omnes
uise	uiso	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=2	uise
meae	meus	PROpos	Case=Dat|Numb=Sing	meae
in	in	PRE	MORPH=empty	in
conspectu	conspectus1	NOMcom	Case=Abl|Numb=Sing	conspectu
tuo	tuus	PROpos	Case=Abl|Numb=Sing	tuo
.	.	PUNC	MORPH=empty	.
agens	ago	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	agens
propheta	prophetus	ADJqua	Case=Nom|Numb=Sing	propheta
sub	sub	PRE	MORPH=empty	sub
iudice	iudex	NOMcom	Case=Abl|Numb=Sing	iudice
et	et2	CONcoo	MORPH=empty	et
scrutatore	scrutator	NOMcom	Case=Abl|Numb=Sing	scrutatore
cordium	cordes	NOMcom	Case=Gen|Numb=Plur	cordium
deo	deus	NOMcom	Case=Dat|Numb=Sing	deo
in	in	PRE	MORPH=empty	in
custodia	custodia	NOMcom	Case=Abl|Numb=Sing	custodia
mandatorum	mandatum	NOMcom	Case=Gen|Numb=Plur	mandatorum
testimoniorum	testimonium	NOMcom	Case=Gen|Numb=Plur	testimoniorum
-que	que	CONcoo	MORPH=empty	-que
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
permanet	permaneo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	permanet
non	non	ADVneg	MORPH=empty	non
in	in	PRE	MORPH=empty	in
.	.	PUNC	MORPH=empty	.
uias	uia	NOMcom	Case=Acc|Numb=Plur	uias
saeculi	saeculum	NOMcom	Case=Gen|Numb=Sing	saeculi
neque	neque	CONcoo	MORPH=empty	neque
uias	uia	NOMcom	Case=Acc|Numb=Plur	uias
uitiorum	uitium	NOMcom	Case=Gen|Numb=Plur	uitiorum
et	et2	CONcoo	MORPH=empty	et
impietatis	impietas	NOMcom	Case=Gen|Numb=Sing	impietatis
incedit	incedo1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	incedit
.	.	PUNC	MORPH=empty	.
nam	nam	CONcoo	MORPH=empty	nam
quodcumque	quicumque1	PROrel	Case=Acc|Numb=Sing	quodcumque
uite	uitis	NOMcom	Case=Abl|Numb=Sing	uite
sure	surpe	NOMcom	Case=Abl|Numb=Sing	sure
iter	iter	NOMcom	Case=Acc|Numb=Sing	iter
egerit	ago	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	egerit
.	.	PUNC	MORPH=empty	.
adeo	adeo2	ADV	Deg=Pos	adeo
tam	tam	ADV	Deg=Pos	tam
probabile	probabilis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	probabile
tam	tam	ADV	Deg=Pos	tam
-que	que	CONcoo	MORPH=empty	-que
innocens	innocens	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	innocens
agit	ago	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	agit
ut	ut4	CONsub	MORPH=empty	ut
conspectu	conspectus1	NOMcom	Case=Abl|Numb=Sing	conspectu
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
dignum	dignus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	dignum
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
deo	deus	NOMcom	Case=Dat|Numb=Sing	deo
ipsas	ipse	PROdem	Case=Acc|Numb=Plur	ipsas
cogitationes	cogitatio	NOMcom	Case=Acc|Numb=Plur	cogitationes
cordium	cordium	NOMcom	Case=Gen|Numb=Plur	cordium
et	et2	CONcoo	MORPH=empty	et
motus	motus	NOMcom	Case=Acc|Numb=Plur	motus
noscente	nosco	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	noscente
neque	neque	CONcoo	MORPH=empty	neque
conspectu	conspectus1	NOMcom	Case=Abl|Numb=Sing	conspectu
eius	is	PROdem	Case=Gen|Numb=Sing	eius
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
inmundo	immundus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	inmundo
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
corde	cor	NOMcom	Case=Abl|Numb=Sing	corde
condigno	condignus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	condigno
.	.	PUNC	MORPH=empty	.
fidelis	fidelis2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	fidelis
enim	enim2	CONcoo	MORPH=empty	enim
in	in	PRE	MORPH=empty	in
caelo	caelum?	NOMcom	Case=Abl|Numb=Sing	caelo
testis	testis?	NOMcom	Case=Nom|Numb=Sing	testis
hsec	hic1	PROdem	Case=Acc|Numb=Sing	hsec
dixit	dico?	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	dixit
dominus	dominus	NOMcom	Case=Nom|Numb=Sing	dominus
noster	noster	PROpos	Case=Nom|Numb=Sing	noster
Iesus	iesco	VER	Case=Nom|Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass	iesus
Christus	christus	NOMcom	Case=Nom|Numb=Sing	christus
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
benedictus	benedico2	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	benedictus
in	in	PRE	MORPH=empty	in
saecula	saeculum	NOMcom	Case=Acc|Numb=Plur	saecula
saeculorum	saeculum	NOMcom	Case=Gen|Numb=Plur	saeculorum
.	.	PUNC	MORPH=empty	.
ame	amo	VER	Numb=Sing	ame
-ne	ne2	CONcoo	MORPH=empty	-ne
.	.	PUNC	MORPH=empty	.
